product code,Product,Quantity,Unit Cost,Status,Open,Source Location,Dest. Location,Posting Date,Date Done,User,Advance Invoice No,Invoice No,Reference,Partner,Address,SK,C_ADM,Bank,Cost center,Dep,Gruop,M,Projects,Salis,Skyrius,Tax,Years,Pajamos/Sąnaudos,UOM,Packing List,Production Lot,IMEI,IMSI,ICCID,MSISDN,Date,Confirmed Delivery Date,Name,Amount,Rem. Quantity,Rem. Amount
,"[B00002] GPS/GLONASS Antenna / Antena JCL002, RG174 1.5m, SMA male connector ",247,2.21085,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 12:03,,466445,RUP-52742,SO065863,[SP] Tahograf d.o.o.,"Tomislav Matos, Dr.F.Trudmana 24 Sveta Nedelja - Brezje 10431 SVETA NEDELJA",,,,,,,,,,,,,,PCS,PACK99380,,,,,,3/21/2023 12:03,,Pro4/Tco4 antenna,546.08,,
,[K00081] TCO5 14pin harness,50,0.8748,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 12:03,,466445,RUP-52742,SO065863,[SP] Tahograf d.o.o.,"Tomislav Matos, Dr.F.Trudmana 24 Sveta Nedelja - Brezje 10431 SVETA NEDELJA",,,,,,,,,,,,,,PCS,PACK99380,,,,,,3/21/2023 12:03,,TCO5 14pin harness,43.74,,
,[K00082] TCO5 16pin harness,50,1.0516,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 12:03,,466445,RUP-52742,SO065863,[SP] Tahograf d.o.o.,"Tomislav Matos, Dr.F.Trudmana 24 Sveta Nedelja - Brezje 10431 SVETA NEDELJA",,,,,,,,,,,,,,PCS,PACK99380,,,,,,3/21/2023 12:03,,TCO5 16pin harness,52.58,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,50,34.64,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 13:08,,466880,RUP-52745,SO065874,[SP] Edge Telematics,"Peter Davis, 86 Fitz Maurice Avenue, Epping 2 Industria, 2093 Cape Town",,,,,,,,,,,,,,PCS,PACK99887,,,,,,3/21/2023 13:08,,HCV5-Lite-EMEA,1732,,
,[TRACE5-LTM] Trace5 LTM,50,29.8204,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 13:08,,466880,RUP-52745,SO065874,[SP] Edge Telematics,"Peter Davis, 86 Fitz Maurice Avenue, Epping 2 Industria, 2093 Cape Town",,,,,,,,,,,,,,PCS,PACK99887,,,,,,3/21/2023 13:08,,Trace5 LTM,1491.02,,
,[391] EasyCAN (LCV),75,6.8172,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 13:08,,466880,RUP-52745,SO065874,[SP] Edge Telematics,"Peter Davis, 86 Fitz Maurice Avenue, Epping 2 Industria, 2093 Cape Town",,,,,,,,,,,,,,PCS,PACK99887,,,,,,3/21/2023 13:08,,EasyCAN LCV (J1939),511.29,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,35.4,done,,Rokas Juzėnas,Customers,3/21/2023,3/21/2023 6:31,,470053,RUP-52725,SO066115,[EU] Olertra,"Henrik Dailidka, Vilkpedės g. 6 LT-03151 Vilnius",,,,,,,,,,,,,,PCS,PACK99978,,,,,,3/8/2023 13:04,,HCV5-Lite-EMEA,35.4,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,40,34.63,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 10:07,,470121,RUP-52738,SO066002,[SP] Vision Technology Grid,"Ola Vaagaasar, Postboks 99 2081 Nesvegen 55, 2080 Eidsvoll, Norway 2080 Eidsvoll",,,,,,,,,,,,,,PCS,PACK99865,,,,,,3/21/2023 10:07,,HCV5-Lite-EMEA,1385.2,,
,[TRACE5-LTE-EMEA] TRACE5-LTE-EMEA,20,25.3605,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 10:07,,470121,RUP-52738,SO066002,[SP] Vision Technology Grid,"Ola Vaagaasar, Postboks 99 2081 Nesvegen 55, 2080 Eidsvoll, Norway 2080 Eidsvoll",,,,,,,,,,,,,,PCS,PACK99865,,,,,,3/21/2023 10:07,,TRACE5-LTE-EMEA,507.21,,
,[Relay24V] Relay  / Relė 24V,10,0.5,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 10:07,,470121,RUP-52738,SO066002,[SP] Vision Technology Grid,"Ola Vaagaasar, Postboks 99 2081 Nesvegen 55, 2080 Eidsvoll, Norway 2080 Eidsvoll",,,,,,,,,,,,,,PCS,PACK99865,,,,,,3/21/2023 10:07,,Relay 24V / Degimo blokavimo relė 24V,5,,
,[RE-SOCK/C] Socket for the relay with wires (~20cm in lenght) complies with HRA4,10,0.58,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 10:07,,470121,RUP-52738,SO066002,[SP] Vision Technology Grid,"Ola Vaagaasar, Postboks 99 2081 Nesvegen 55, 2080 Eidsvoll, Norway 2080 Eidsvoll",,,,,,,,,,,,,,PCS,PACK99865,,,,,,3/21/2023 10:07,,Ignition Block Relay Connection socket,5.8,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,60,34.64667,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 12:46,,470149,RUP-52743,SO065986,[SP] Africa Tracing Sarl,"Guillaume de Balathier, 54 rue Doufouli 123456 Lomé",,,,,,,,,,,,,,PCS,PACK99920,,,,,,3/21/2023 12:46,,HCV5-Lite-EMEA,2078.8,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,34.66,done,,Mantas Rimkus,Customers,3/21/2023,3/21/2023 7:16,,470249,RUP-52732,SO066167,[EU] Lukotrans,"Kniukšta Lukas, 6 Eglių gatvė 99175 Šilutė",,,,,,,,,,,,,,PCS,PACK99982,,,,,,3/14/2023 17:10,,HCV5-Lite-EMEA,34.66,,
,[FM-Eco4+ E T] FM-Eco4+ E T,50,27.8054,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 9:29,,470281,RUP-52737,SO066185,[SP] Transpoco,"Jeremiah Grange, c/o DuTec LTD - Mary Griffin - unit B5/6 Corcanree Business Park Dock Road D11 KXN4 Limerick",,,,,,,,,,,,,,PCS,PACK99948,,,,,,3/21/2023 9:29,,FM-Eco4+ E T,1390.27,,
,[391] EasyCAN (LCV),50,7.5698,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 9:29,,470281,RUP-52737,SO066185,[SP] Transpoco,"Jeremiah Grange, c/o DuTec LTD - Mary Griffin - unit B5/6 Corcanree Business Park Dock Road D11 KXN4 Limerick",,,,,,,,,,,,,,PCS,PACK99948,,,,,,3/21/2023 9:29,,EasyCAN LCV (J1939),378.49,,
,"[B00002] GPS/GLONASS Antenna / Antena JCL002, RG174 1.5m, SMA male connector ",20,2.211,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 6:46,,470405,RUP-52729,SO066188,[SP] SINOS GmbH,"Armin Prommersberger, Puricellistraße 34 93049 Regensburg",,,,,,,,,,,,,,PCS,PACK99973,,,,,,3/21/2023 6:46,,Pro4/Tco4 antenna,44.22,,
,[K00090] FMS harness with accessory wires 0.5 m (CS116-33-01),50,5.5002,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 6:46,,470405,RUP-52729,SO066188,[SP] SINOS GmbH,"Armin Prommersberger, Puricellistraße 34 93049 Regensburg",,,,,,,,,,,,,,PCS,PACK99973,,,,,,3/21/2023 6:46,,FMS harness with accessory wires 0.5 m,275.01,,
,"[K00014] Wire 0,5 m with 2x6 Micro-fit connector, WIRE-0326-A-TP",50,0.7434,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 6:46,,470405,RUP-52729,SO066188,[SP] SINOS GmbH,"Armin Prommersberger, Puricellistraße 34 93049 Regensburg",,,,,,,,,,,,,,PCS,PACK99973,,,,,,3/21/2023 6:46,,Pro4 cable set,37.17,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,33.82,done,,Rokas Juzėnas,Customers,3/21/2023,3/21/2023 6:35,,470301,RUP-52727,SO066187,[EU] RB Transport,"Žydrunas Bernatavičius, Kadagių g. 55 LT-65146 Varėna",,,,,,,,,,,,,,PCS,PACK99980,,,,,,3/17/2023 8:46,,HCV5-Lite-EMEA,33.82,,
,"[B00002] GPS/GLONASS Antenna / Antena JCL002, RG174 1.5m, SMA male connector ",30,2.21067,done,,Kauno filialas,Customers,3/21/2023,3/21/2023 9:02,,470422,RUP-52736,SO066067,[SP] Excel Produtos Eletronicos Ltda,"Mauro Borges, Rua Antoníeta, 29 CEP: 02517-070 São Paulo, SP",,,,,,,,,,,,,,PCS,PACK99851,,,,,,3/21/2023 9:02,,Pro4/Tco4 antenna,66.32,,
,[391] EasyCAN (LCV),500,7.70452,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 9:02,,470422,RUP-52736,SO066067,[SP] Excel Produtos Eletronicos Ltda,"Mauro Borges, Rua Antoníeta, 29 CEP: 02517-070 São Paulo, SP",,,,,,,,,,,,,,PCS,PACK99851,,,,,,3/21/2023 9:02,,EasyCAN LCV (J1939),3852.26,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,34.82,done,,Rokas Juzėnas,Customers,3/21/2023,3/21/2023 8:48,,470417,RUP-52735,SO066216,[EU] Transboltis,"Ana Ašakevič, Gedimino pr. 45-4, LT-01109 Vilnius . Vilnius",,,,,,,,,,,,,,PCS,PACK99988,,,,,,3/20/2023 7:23,,HCV5-Lite-EMEA,34.82,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,34.82,done,,Rokas Juzėnas,Customers,3/21/2023,3/21/2023 6:36,,470457,RUP-52728,SO066229,[EU] Tolistra,"Andrius -, Šalčios skg. 6-28, Šalčininkai",,,,,,,,,,,,,,PCS,PACK99981,,,,,,3/20/2023 13:45,,HCV5-Lite-EMEA,34.82,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,2,36.385,done,,Marius Babrauskis,Customers,3/21/2023,3/21/2023 6:33,,470487,RUP-52726,SO066160,[EU] Šiaulių transportas,"linas Butėnas, 70 Žaliūkių gatvė 78141 Šiauliai",,,,,,,,,,,,,,PCS,PACK99979,,,,,,3/21/2023 6:33,,HCV5-Lite-EMEA,72.77,,
,[FM-Eco4 light+ T] FM-Eco4 light+ T,150,21.07473,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 11:21,,470490,RUP-52739,SO066150,[SP] E-localiza Soluciones,"Francisco Firuzi, E-Localiza Soluciones. Av. Menéndez Pelayo 41. 5º Derecha. C.P. 28009 Madrid",,,,,,,,,,,,,,PCS,PACK99975,,,,,,3/21/2023 11:21,,FM-Eco4 light+ T,3161.21,,
,[FM-Pro4-001Q] FM-Pro4-001Q,20,35.6095,done,,Final Production Warehouse (Kaunas),Customers,3/21/2023,3/21/2023 8:40,,470521,RUP-52733,SO066219,[SP] Global Benchmarking Hub for Statistical Solutions FZ-LLC.,"Hussam Dekmak, Global Central Logistics, DAFZA Industrial Park, AlQusais Warehouse QB08 000000 Dubai",,,,,,,,,,,,,,PCS,PACK99977,,,,,,3/21/2023 8:40,,FM-Pro4 / GSM/ GPS terminal FM-Pro4,712.19,,
,[PRO4 REFURBISHED] PRO4 REFURBISHED,1,9.14,done,,Vilniaus sandėlys,Customers,3/21/2023,3/21/2023 11:47,,470528,RUP-52741,SO066242,[EU] Autoelis,"Haris Vadovas, Liepų g. 17, Garliava, LT53239 Kaunas",,,,,,,,,,,,,,PCS,PACK99996,,,,,,3/21/2023 11:46,,GPS PRO4,9.14,,
,[K00124] E-Toll HARNESS CABLE PRO 4,1,4.5,done,,Vilniaus sandėlys,Customers,3/21/2023,3/21/2023 11:47,,470528,RUP-52741,SO066242,[EU] Autoelis,"Haris Vadovas, Liepų g. 17, Garliava, LT53239 Kaunas",,,,,,,,,,,,,,PCS,PACK99996,,,,,,3/21/2023 11:47,,E-Toll HARNESS CABLE PRO 4,4.5,,
,[Pro5-3G-GL-BT] Pro5 3G BLE,27,42.98,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 12:14,,466066,RUP-52721,SO065854,"[SP] Waylar Corporation Co., Ltd.","Panchana Tantipisut, 5C 5th floor 29/1 Piyaplace Langsuan, Ploenchit Rd., Soi Langsuan, Lumpini Sub-district, Pathumwan district 10330 Bangkok",,,,,,,,,,,,,,PCS,PACK99956,,,,,,3/20/2023 12:14,,Pro5 3G BLE,1160.46,,
,[391] EasyCAN (LCV),27,6.81741,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 12:14,,466066,RUP-52721,SO065854,"[SP] Waylar Corporation Co., Ltd.","Panchana Tantipisut, 5C 5th floor 29/1 Piyaplace Langsuan, Ploenchit Rd., Soi Langsuan, Lumpini Sub-district, Pathumwan district 10330 Bangkok",,,,,,,,,,,,,,PCS,PACK99956,,,,,,3/20/2023 12:14,,EasyCAN LCV (J1939),184.07,,
,[easycan01v] EasyCAN (Volvo),27,7.20222,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 12:14,,466066,RUP-52721,SO065854,"[SP] Waylar Corporation Co., Ltd.","Panchana Tantipisut, 5C 5th floor 29/1 Piyaplace Langsuan, Ploenchit Rd., Soi Langsuan, Lumpini Sub-district, Pathumwan district 10330 Bangkok",,,,,,,,,,,,,,PCS,PACK99956,,,,,,3/20/2023 12:14,,EasyCAN Volvo (J1708),194.46,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,16,90.61063,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:16,,466122,RUP-52717,SO065873,"[SP] You Web, SL","Fernando Tur, C/ Barón de Patraix, 14 Bajo 46018 Valencia",,,,,,,,,,,,,,PCS,PACK99432,,,,,,3/20/2023 11:16,,HCV5 4G Global BLE,1449.77,,
,[Pro5-LTM-GL-BT] Pro5 4G Global BLE,30,89.80833,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:29,,466660,RUP-52718,SO066003,[SP] InfoStars G.m.b.H,"Robert Tarbuk, Pantzergasse 11/16 A-1190 Wien",,,,,,,,,,,,,,PCS,PACK99657,,,,,,3/20/2023 11:29,,Pro5 4G Global,2694.25,,
,[HCV5-LTM-GL-BT] HCV5 4G Global BLE,100,90.4822,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:51,,469932,RUP-52720,SO065969,[SP] Tahograf d.o.o.,"Tomislav Matos, Dr.F.Trudmana 24 Sveta Nedelja - Brezje 10431 SVETA NEDELJA",,,,,,,,,,,,,,PCS,PACK99542,,,,,,3/20/2023 11:50,,HCV5 4G Global BLE,9048.22,,
,[X00843] Telia Sim card,2,0.75,done,,Kauno filialas,Customers,3/20/2023,3/20/2023 11:51,,469932,RUP-52720,SO065969,[SP] Tahograf d.o.o.,"Tomislav Matos, Dr.F.Trudmana 24 Sveta Nedelja - Brezje 10431 SVETA NEDELJA",,,,,,,,,,,,,,PCS,PACK99542,,,,,,3/20/2023 11:50,,[X00843] Telia Sim card,1.5,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,3,39.25,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 10:20,,470230,RUP-52716,SO066162,[SP] Kent Group,"Lenaig Moreau, 13 Rue du Remouleur 44815",,,,,,,,,,,,,,PCS,PACK99954,,,,,,3/20/2023 10:20,,HCV5-Lite-EMEA,117.75,,
,[391] EasyCAN (LCV),6,7.27667,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 6:28,,470309,RUP-52709,SO066190,[SP] ALTAS komercinis transportas,"Tautvydas Anulis, Centrinė g. 30, Pikutiškių km., Avižienių sen. 14300 Vilniaus raj.",,,,,,,,,,,,,,PCS,PACK99945,,,,,,3/20/2023 6:28,,EasyCAN LCV (J1939),43.66,,
,[FM-Eco4 light+ T] FM-Eco4 light+ T,20,21.074,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 9:39,,470315,RUP-52715,SO066191,[SP] Laiki Technology Limited,"Ashraf Abdulsatar Mukri, Laiki Technology Limited House No. 1, Urambo Street Upanga 000 DAR ES SALAAM",,,,,,,,,,,,,,PCS,PACK99957,,,,,,3/20/2023 9:39,,FM-Eco4 light+ T,421.48,,
,[FM-Pro4-001Q] FM-Pro4-001Q,30,35.60933,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 9:39,,470315,RUP-52715,SO066191,[SP] Laiki Technology Limited,"Ashraf Abdulsatar Mukri, Laiki Technology Limited House No. 1, Urambo Street Upanga 000 DAR ES SALAAM",,,,,,,,,,,,,,PCS,PACK99957,,,,,,3/20/2023 9:39,,FM-Pro4 / GSM/ GPS terminal FM-Pro4,1068.28,,
,[Temp_01] Temperature_sensor,15,5.98667,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 9:39,,470315,RUP-52715,SO066191,[SP] Laiki Technology Limited,"Ashraf Abdulsatar Mukri, Laiki Technology Limited House No. 1, Urambo Street Upanga 000 DAR ES SALAAM",,,,,,,,,,,,,,PCS,PACK99957,,,,,,3/20/2023 9:39,,1-Wire Temperature Sensor / Temperatūros jutiklis,89.8,,
,[Pro5-Lite-LTE-LA] Pro5-Lite-LA,1,36.38,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:44,,470409,RUP-52719,SO066082,[SP] MOBILECOMM COMERCIO E SERVIÇOS LTDA,"Thiago Pifano, RUA EUNICE WEAVER, 351 – BAIRRO SAPIRANGA – 60833-365 Fortaleza",,,,,,,,,,,,,,PCS,PACK99943,,,,,,3/20/2023 11:44,,Pro5-Lite-LA,36.38,,
,[K00043] Calibration cable set for Pro_FLS,2,0.045,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:44,,470409,RUP-52719,SO066082,[SP] MOBILECOMM COMERCIO E SERVIÇOS LTDA,"Thiago Pifano, RUA EUNICE WEAVER, 351 – BAIRRO SAPIRANGA – 60833-365 Fortaleza",,,,,,,,,,,,,,PCS,PACK99943,,,,,,3/20/2023 11:44,,FLS Pro cables sample set,0.09,,
,[Pro_FLS] Pro_Fuel_level_sensor_750,11,66.82818,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:44,,470409,RUP-52719,SO066082,[SP] MOBILECOMM COMERCIO E SERVIÇOS LTDA,"Thiago Pifano, RUA EUNICE WEAVER, 351 – BAIRRO SAPIRANGA – 60833-365 Fortaleza",,,,,,,,,,,,,,PCS,PACK99943,,,,,,3/20/2023 11:44,,Ruptela Fuel Level Sensor Pro / Ruptela kuro lygio matuoklis Pro,735.11,,
,[391] EasyCAN (LCV),100,7.1164,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 11:44,,470409,RUP-52719,SO066082,[SP] MOBILECOMM COMERCIO E SERVIÇOS LTDA,"Thiago Pifano, RUA EUNICE WEAVER, 351 – BAIRRO SAPIRANGA – 60833-365 Fortaleza",,,,,,,,,,,,,,PCS,PACK99943,,,,,,3/20/2023 11:44,,EasyCAN LCV (J1939),711.64,,
,[FM-Eco4 light+ T] FM-Eco4 light+ T,300,21.32487,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 6:52,,470418,RUP-52710,SO066057,[SP] AmsTeknologie,"Kamal Saghir, 156 , BOULEVARD MOKAWAMA , IMEUBLE TEFAOUINE 80000 8000 AGADIR",,,,,,,,,,,,,,PCS,PACK99953,,,,,,3/20/2023 6:52,,FM-Eco4 light+ T,6397.46,,
,[Relay24V] Relay  / Relė 24V,100,0.5,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 6:52,,470418,RUP-52710,SO066057,[SP] AmsTeknologie,"Kamal Saghir, 156 , BOULEVARD MOKAWAMA , IMEUBLE TEFAOUINE 80000 8000 AGADIR",,,,,,,,,,,,,,PCS,PACK99953,,,,,,3/20/2023 6:52,,Relay 24V / Degimo blokavimo relė 24V,50,,
,[RE-SOCK/C] Socket for the relay with wires (~20cm in lenght) complies with HRA4,100,0.58,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 6:52,,470418,RUP-52710,SO066057,[SP] AmsTeknologie,"Kamal Saghir, 156 , BOULEVARD MOKAWAMA , IMEUBLE TEFAOUINE 80000 8000 AGADIR",,,,,,,,,,,,,,PCS,PACK99953,,,,,,3/20/2023 6:52,,Ignition Block Relay Connection socket,58,,
,[FM-Eco4 light+ T] FM-Eco4 light+ T,50,21.047,done,,Final Production Warehouse (Kaunas),Customers,3/20/2023,3/20/2023 9:12,,470420,RUP-52714,SO066218,[SP] Eflotta Jarmukovetes Kft.,"Kékesdi Gergely, Jászberényi út 45 1102 Budapest",,,,,,,,,,,,,,PCS,PACK99958,,,,,,3/20/2023 9:12,,FM-Eco4 light+ T,1052.35,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,36.65,done,,Šabanas Aleksėjus,Customers,3/20/2023,3/20/2023 8:19,,470342,RUP-52712,SO065785,[EU] Emma,"Viktoras Petrovas, Gruodžio 17-osios g. 29A Ukmergė",,,,,,,,,,,,,,PCS,PACK99963,,,,,,3/18/2023 12:04,,HCV5-Lite-EMEA,36.65,,
,[FM-Eco4+ E RS T] FM-Eco4+ E RS T,1,22.17,done,,Mantas Rimkus,Customers,3/20/2023,3/20/2023 12:38,,470462,RUP-52722,SO066159,[EU] UAB Farmveta,"Marius Šatkus, Kvietinių g. 14, Gargždai, LT-96136 Klaipėdos r.",,,,,,,,,,,,,,PCS,PACK99972,,,,,,3/20/2023 12:38,,FM-Eco4+ E RS T,22.17,,
,[TRACE5-LTE-EMEA] TRACE5-LTE-EMEA,50,25.3604,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 11:25,,466250,RUP-52706,SO065914,[SP] EUROMONDE EIE,"Hamidi -, 5 Rue des Charmes",,,,,,,,,,,,,,PCS,PACK99942,,,,,,3/17/2023 11:25,,TRACE5-LTE-EMEA,1268.02,,
,[K00043] Calibration cable set for Pro_FLS,1,0.05,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 7:03,,470216,RUP-52701,SO066149,"[SP] Andakara Informatika Nusantara, Pt","Ivan Arifan, Jl. Belimbing Gg. Belimbing I No. 2 Pekanbaru Riau post code28125 28125 Pekanbaru",,,,,,,,,,,,,,PCS,PACK99928,,,,,,3/17/2023 7:03,,FLS Pro cables sample set,0.05,,
,[Pro_FLS] Pro_Fuel_level_sensor_750,1,66.83,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 7:03,,470216,RUP-52701,SO066149,"[SP] Andakara Informatika Nusantara, Pt","Ivan Arifan, Jl. Belimbing Gg. Belimbing I No. 2 Pekanbaru Riau post code28125 28125 Pekanbaru",,,,,,,,,,,,,,PCS,PACK99928,,,,,,3/17/2023 7:03,,Ruptela Fuel Level Sensor Pro / Ruptela kuro lygio matuoklis Pro,66.83,,
,[K00043] Calibration cable set for Pro_FLS,1,0.04,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 6:37,,470251,RUP-52698,SO066155,[SP] GCTIC SARL,"HOUENAGNON Audace, akpakpa, senade Sèkon . COTONOU",,,,,,,,,,,,,,PCS,PACK99885,,,,,,3/17/2023 6:37,,FLS Pro cables sample set,0.04,,
,[FM-Eco4 light+ T] FM-Eco4 light+ T,30,21.074,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 8:06,,470262,RUP-52703,SO066169,[SP] Source Code,"Admir Hadžiefendić, ul. Maršala Tita do broja 34 lamela C, sprat 10 75000 Tuzla",,,,,,,,,,,,,,PCS,PACK99938,,,,,,3/17/2023 8:06,,FM-Eco4 light+ T,632.22,,
,[TRACE5-LTE-EMEA] TRACE5-LTE-EMEA,50,25.3604,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 10:04,,470373,RUP-52697,SO065906,[SP] QUADRATEX,"Kaywala Kapungu, 511298 Mwalule Road, Off Makishi Road, Northmead, Lusaka, Zambia . Lusaka",,,,,,,,,,,,,,PCS,PACK99937,,,,,,3/17/2023 10:04,,TRACE5-LTE-EMEA,1268.02,,
,[Pro5-Lite-LTE-LA] Pro5-Lite-LA,50,36.3812,done,,Final Production Warehouse (Kaunas),Customers,3/17/2023,3/17/2023 10:19,,470408,RUP-52704,SO065899,[SP] WIDUP - TECHNOLOGY & CONSULTING,"Renisson Batista, R ALDERI PEREIRA REGIS, 90 BLOCO C;APT 603 - ALTO DE SAO MANOEL 59.625-101",,,,,,,,,,,,,,PCS,PACK99936,,,,,,3/17/2023 10:19,,Pro5-Lite-LA,1819.06,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,2,33.82,done,,Rokas Juzėnas,Customers,3/17/2023,3/17/2023 6:33,,466151,RUP-52700,SO065879,[EU] Fosata,"Vladimir Fosata, Eišiškių Sodų 18-oji gatvė Vilnius",,,,,,,,,,,,,,PCS,PACK99940,,,,,,3/16/2023 11:34,,HCV5-Lite-EMEA,67.64,,
,[CM3021B] Company card reader / Įmonės kortelių skaitytuvas Omnikey 3021 (R30210215-1),1,10.59,done,,Vilniaus sandėlys,Customers,3/17/2023,3/17/2023 11:08,,470412,RUP-52705,SO066210,[EU] Fosata,"Vladimir Fosata, Eišiškių Sodų 18-oji gatvė Vilnius",,,,,,,,,,,,,,PCS,PACK99950,,,,,,3/17/2023 11:08,,USB Įmonės kortelių skaitytuvas,10.59,,
,[PRO4 REFURBISHED] PRO4 REFURBISHED,3,9.14,done,,Vilniaus sandėlys,Customers,3/17/2023,3/17/2023 12:15,,470407,RUP-52707,SO066213,[EU] Devizas,"Valdas Kuklys, 20 Įsruties gatvė LT-06221 Vilnius",,,,,,,,,,,,,,PCS,PACK99951,,,,,,3/17/2023 12:14,,GPS PRO4,27.42,,
,[K00124] E-Toll HARNESS CABLE PRO 4,3,4.5,done,,Vilniaus sandėlys,Customers,3/17/2023,3/17/2023 12:15,,470407,RUP-52707,SO066213,[EU] Devizas,"Valdas Kuklys, 20 Įsruties gatvė LT-06221 Vilnius",,,,,,,,,,,,,,PCS,PACK99951,,,,,,3/17/2023 12:15,,E-Toll HARNESS CABLE PRO 4,13.5,,
,[HCV5-Lite-LTE-EMEA] HCV5-Lite-EMEA,1,34.66,done,,Gediminas Liudzius,Customers,3/17/2023,3/17/2023 13:58,,470424,RUP-52708,SO066173,[EU] Eugesta UAB,"Povilas Laukys, Vilijos g. 2, LT-02242 LT-02242 Vilnius",,,,,,,,,,,,,,PCS,PACK99955,,,,,,3/17/2023 13:57,,HCV5-Lite-EMEA,34.66,,
,[Temp_01] Temperature_sensor,4,5.5775,done,,Vilniaus sandėlys,Customers,3/17/2023,3/17/2023 13:58,,470424,RUP-52708,SO066173,[EU] Eugesta UAB,"Povilas Laukys, Vilijos g. 2, LT-02242 LT-02242 Vilnius",,,,,,,,,,,,,,PCS,PACK99955,,,,,,3/17/2023 13:57,,Temperatūros jutiklis,22.31,,
,[1W-H3-05] RFID reader 1-WIRE (125kHZ),40,9.2,done,,Final Production Warehouse (Kaunas),Customers,3/16/2023,3/16/2023 11:44,,470168,RUP-52692,SO066131,[SP] Daycro Electronica Limitada,"Juan Meneses, Av. Grecia Nº 1235 Ñuñoa Santiago",,,,,,,,,,,,,,PCS,PACK99919,,,,,,3/16/2023 11:43,,1-wire RFID Reader 125 kHz / RFID kortelės skaitytuvas 125 kHz (,368,,
